match_id,city,stadium,venue_id,country
12131639,Charleston,Court 1,31776,USA
12131640,Charleston,Court 2,31777,USA
12131641,Charleston,Court 1,31776,USA
12131642,Charleston,Court 1,31776,USA
12131645,Charleston,Center Court,32522,USA
12131647,Charleston,Center Court,32522,USA
12145469,Hamburg,Court 1,30494,Germany
12145470,Hamburg,Court 2,42144,Germany
12145471,Hamburg,Court 2,42144,Germany
12145475,Hamburg,Court 2,42144,Germany
12145476,Hamburg,Court 1,30494,Germany
12145477,Hamburg,Court 2,42144,Germany
12145487,Szekesfehervar,Center Court,38603,Hungary
12145492,Santiago,Cancha 1,20659,Chile
12145493,Santiago,Cancha 1,20659,Chile
12145494,Santiago,Cancha Central,20643,Chile
12145497,Santiago,Cancha 2,43837,Chile
12145498,Santiago,Cancha Central,20643,Chile
12145499,Santiago,Cancha Central,20643,Chile
12145500,Santiago,Cancha 1,20659,Chile
12145501,Santiago,Cancha Central,20643,Chile
12147928,Punta del Este,Court 3,28588,Uruguay
12147951,Charleston,Court 2,31777,USA
12147954,Charleston,Center Court,32522,USA
12147955,Charleston,Center Court,32522,USA
12147957,Charleston,Center Court,32522,USA
12148591,Santo Domingo,Court 12,33626,Dominican Republic
12148592,Feira de Santana,Court 3,43834,Brazil
12148593,Santo Domingo,Court 4,24355,Dominican Republic
12148595,Feira de Santana,Court 3,43834,Brazil
12148596,Feira de Santana,Court 2,43825,Brazil
12148597,Feira de Santana,Court 2,43825,Brazil
12148598,Feira de Santana,Court 3,43834,Brazil
12148599,Feira de Santana,Court 1,43829,Brazil
12148600,Santo Domingo,Court 2,19915,Dominican Republic
12148601,Feira de Santana,Court 1,43829,Brazil
12148602,Feira de Santana,Court 3,43834,Brazil
12148603,Feira de Santana,Court 3,43834,Brazil
12148604,Feira de Santana,Court 3,43834,Brazil
12148923,Phoenix,Center Court,24699,USA
12148925,Phoenix,Center Court,24699,USA
12148926,Phoenix,Center Court,24699,USA
12148927,Phoenix,Court 2,24698,USA
12148928,Phoenix,Court 2,24698,USA
12148929,Phoenix,Court 1,34138,USA
12148930,Phoenix,Center Court,24699,USA
12148931,Phoenix,Center Court,24699,USA
12148932,Phoenix,Court 1,34138,USA
12148933,Phoenix,Center Court,24699,USA
12149481,Hinode,Court 3,43804,Japan
12149483,Hinode,Court 2,43811,Japan
12150298,Trimbach,Court 1,31603,Switzerland
12150299,Trimbach,Court 1,31603,Switzerland
12150300,Trimbach,Court 2,31602,Switzerland
12150307,Trimbach,Court 1,31603,Switzerland
12150545,Gonesse,Court 2,20794,France
12150549,Gonesse,Court 2,20794,France
12150627,Hamburg,Court 2,42144,Germany
12150628,Hamburg,Court 1,30494,Germany
12150632,Hamburg,Court 1,30494,Germany
12150679,Les Franqueses Del Valles,Court 1,21752,Spain
12150680,Les Franqueses Del Valles,Centre Court,33428,Spain
12150685,Les Franqueses Del Valles,Court 3,21756,Spain
12150686,Les Franqueses Del Valles,Centre Court,33428,Spain
12150729,Szekesfehervar,Center Court,38603,Hungary
12150730,Szekesfehervar,Court 2,38605,Hungary
12150731,Szekesfehervar,Center Court,38603,Hungary
12150732,Szekesfehervar,Court 2,38605,Hungary
12150915,Rovinj,Eden 1,20614,Croatia
12150922,Rovinj,Eden 10,20619,Croatia
12150924,Rovinj,Eden 12,20706,Croatia
12150996,Rovinj,Villas Rubin 6,20620,Croatia
12151072,Alaminos,Court 1,43819,Cyprus
12151094,Gonesse,Court 4,20793,France
12151114,Santo Domingo,Court 10,19917,Dominican Republic
12151116,Trimbach,Court 2,31602,Switzerland
12151164,Creteil,Court Central,38555,France
12151165,Creteil,Court Central,38555,France
12151166,Creteil,Court Central,38555,France
12151168,Creteil,Court 2,34082,France
12151173,Creteil,Court 2,34082,France
12151261,Santiago,Cancha 1,20659,Chile
12151263,Santiago,Cancha 2,43837,Chile
12151264,Santiago,Cancha 2,43837,Chile
12151266,Santiago,Cancha Central,20643,Chile
12151267,Santiago,Cancha 2,43837,Chile
12151291,Vale de Lobo,Court 7,43823,Portugal
12151301,Vale de Lobo,Court 6,28665,Portugal
12151303,Vale de Lobo,Court 5,28661,Portugal
12151307,Feira de Santana,Court 2,43825,Brazil
12151311,Feira de Santana,Court 2,43825,Brazil
12151312,Feira de Santana,Court 3,43834,Brazil
12151328,Feira de Santana,Court 1,43829,Brazil
12151329,Feira de Santana,Court 2,43825,Brazil
12151330,Feira de Santana,Court 1,43829,Brazil
12151344,Santo Domingo,Court 1,19914,Dominican Republic
12151359,Montreal,Court 5,43846,Canada
12151360,Montreal,Court 5,43846,Canada
12151361,Montreal,Court 4,43847,Canada
12151362,Montreal,Court 5,43846,Canada
12151363,Montreal,Court 3,38577,Canada
12151364,Montreal,Court 3,38577,Canada
12151365,Montreal,Court 4,43847,Canada
12151368,Montreal,Court 3,38577,Canada
12151370,Montreal,Court 3,38577,Canada
12151426,Santo Domingo,Court 3,24356,Dominican Republic
12151477,Sao Joao da Boa Vista,Court 3,43840,Brazil
12151483,Sao Joao da Boa Vista,Court 1,43839,Brazil
12151510,Montreal,Court 4,43847,Canada
12151526,Solarino,Court 2,20444,Italy
12151570,Punta del Este,Court 9,28619,Uruguay
12151571,Punta del Este,Court 6,28618,Uruguay
12151572,Punta del Este,Court 8,43859,Uruguay
12151573,Punta del Este,Court 9,28619,Uruguay
12151574,Punta del Este,Court 7,43858,Uruguay
12151575,Punta del Este,Court 10,41798,Uruguay
12151576,Punta del Este,Court 6,28618,Uruguay
12151577,Punta del Este,Court 8,43859,Uruguay
12151578,Punta del Este,Court 7,43858,Uruguay
12151606,Santo Domingo,Court 4,24355,Dominican Republic
12151607,Santo Domingo,Court 12,33626,Dominican Republic
12151618,Santo Domingo,Court 11,19920,Dominican Republic
12151619,Santo Domingo,Court 2,19915,Dominican Republic
12151690,Santo Domingo,Stadium,19916,Dominican Republic
12151705,Santo Domingo,Court 2,19915,Dominican Republic
12151706,Santo Domingo,Court 8,19918,Dominican Republic
12151707,Santo Domingo,Stadium,19916,Dominican Republic
12151717,Santo Domingo,Court 4,24355,Dominican Republic
12151718,Santo Domingo,Court 3,24356,Dominican Republic
12151719,Santo Domingo,Court 7,24354,Dominican Republic
12151720,Santo Domingo,Court 1,19914,Dominican Republic
12151721,Santo Domingo,Court 7,24354,Dominican Republic
12151723,Santo Domingo,Court 3,24356,Dominican Republic
12151724,Santo Domingo,Court 9,19913,Dominican Republic
12151725,Santo Domingo,Court 8,19918,Dominican Republic
12151726,Santo Domingo,Court 4,24355,Dominican Republic
12151729,Santo Domingo,Court 2,19915,Dominican Republic
12151730,Santo Domingo,Stadium,19916,Dominican Republic
12151731,Santo Domingo,Court 1,19914,Dominican Republic
12151734,Santo Domingo,Court 1,19914,Dominican Republic
12151736,Santo Domingo,Stadium,19916,Dominican Republic
12151738,Santo Domingo,Court 9,19913,Dominican Republic
12151739,Santo Domingo,Court 2,19915,Dominican Republic
12151803,Santo Domingo,Court 10,19917,Dominican Republic
12151826,Montreal,Court 4,43847,Canada
12151827,Montreal,Court 5,43846,Canada
12151938,Charleston,Court 2,31777,USA
12151939,Charleston,Court 1,31776,USA
12151940,Phoenix,Center Court,24699,USA
12151941,Phoenix,Court 1,34138,USA
12151942,Phoenix,Court 2,24698,USA
12151943,Phoenix,Center Court,24699,USA
12151951,Santo Domingo,Court 2,19915,Dominican Republic
12152000,Phoenix,Court 1,34138,USA
12152176,Charleston,Court 1,31776,USA
12152179,Charleston,Court 2,31777,USA
12152182,Charleston,Court 1,31776,USA
12152185,Charleston,Center Court,32522,USA
12152262,Indore,COURT 1,19841,India
12152263,Indore,Court 3,19925,India
12152265,Indore,Court 2,19926,India
12152268,Indore,Court 4,31593,India
12152271,New Delhi,Court 1,31550,India
12152272,Indore,COURT 1,19841,India
12152273,Punta del Este,Court 9,28619,Uruguay
12152274,New Delhi,COURT 6,31552,India
12152275,New Delhi,Court 7,31554,India
12152276,Indore,COURT 1,19841,India
12152277,Indore,Court 3,19925,India
12152278,Punta del Este,Court 10,41798,Uruguay
12152279,Punta del Este,Court 10,41798,Uruguay
12152282,New Delhi,Court 7,31554,India
12152290,Ricany,Court 2,18173,Czech Republic
12152294,Ricany,Court 2,18173,Czech Republic
12152295,Ricany,Court 2,18173,Czech Republic
12152296,Ricany,Court 1,18170,Czech Republic
12152298,Ricany,Court 1,18170,Czech Republic
12152299,Ricany,Court 3,18168,Czech Republic
12152300,Ricany,Court 3,18168,Czech Republic
12152301,Ricany,Court 3,18168,Czech Republic
12152302,Ricany,Court 3,18168,Czech Republic
12152304,Ricany,Court 2,18173,Czech Republic
12152306,New Delhi,Court 1,31550,India
12152308,New Delhi,COURT 6,31552,India
12152309,New Delhi,COURT 6,31552,India
12152310,Ricany,Court 3,18168,Czech Republic
12152315,Montreal,Court 3,38577,Canada
12152318,Montreal,Court 3,38577,Canada
12152319,Montreal,Court 4,43847,Canada
12152320,Montreal,Court 3,38577,Canada
12152321,Montreal,Court 5,43846,Canada
12152326,Vale de Lobo,Court 7,43823,Portugal
12152327,Vale de Lobo,Court 6,28665,Portugal
12152328,Vale de Lobo,Court 6,28665,Portugal
12152330,Vale de Lobo,Court 7,43823,Portugal
12152331,Mildura,Court 10,20694,Australia
12152333,Mildura,Centre Court,43851,Australia
12152334,Mildura,Court 13,20652,Australia
12152335,Ricany,Court 2,18173,Czech Republic
12152336,Mildura,Court 6,20654,Australia
12152337,Vale de Lobo,Court 5,28661,Portugal
12152338,Vale de Lobo,Court 5,28661,Portugal
12152339,Vale de Lobo,Court 8,28663,Portugal
12152340,Mildura,Court 10,20694,Australia
12152343,Alaminos,Court 5,43816,Cyprus
12152344,Alaminos,Court 1,43819,Cyprus
12152346,Alaminos,Court 4,43813,Cyprus
12152347,Alaminos,Court 7,43817,Cyprus
12152348,Sharm El Sheikh,Court 6,33930,Egypt
12152350,Alaminos,Court 2,43821,Cyprus
12152351,Alaminos,Court 9,43857,Cyprus
12152352,Alaminos,Court 3,43814,Cyprus
12152353,Alaminos,Court 2,43821,Cyprus
12152355,Sharm El Sheikh,Court 5,33931,Egypt
12152357,Alaminos,Court 4,43813,Cyprus
12152386,Bakersfield,Court 3,20816,USA
12152387,Bakersfield,Court 4,34137,USA
12152388,Bakersfield,Court 5,20814,USA
12152389,Bakersfield,Court 4,34137,USA
12152390,Bakersfield,Court 7,20815,USA
12152391,Bakersfield,Court 7,20815,USA
12152392,Bakersfield,Court 5,20814,USA
12152396,Bakersfield,Court 3,20816,USA
12152398,Bakersfield,Court 4,34137,USA
12152399,Bakersfield,Court 4,34137,USA
12152400,Bakersfield,Court 3,20816,USA
12152401,Bakersfield,Court 5,20814,USA
12152402,Vale de Lobo,Court 5,28661,Portugal
12152403,Alaminos,Court 8,43820,Cyprus
12152404,Sharm El Sheikh,Court 4,28799,Egypt
12152409,Vale de Lobo,Court 8,28663,Portugal
12152410,Sharm El Sheikh,Court 3,17612,Egypt
12152411,Sharm El Sheikh,Court 6,33930,Egypt
12152412,Sharm El Sheikh,Court 3,17612,Egypt
12152413,Sharm El Sheikh,Court 4,28799,Egypt
12152414,Sharm El Sheikh,Court 6,33930,Egypt
12152415,Mildura,Court 6,20654,Australia
12152416,Sharm El Sheikh,Court 4,28799,Egypt
12152417,Mildura,Centre Court,43851,Australia
12152418,Mildura,Court 4,20653,Australia
12152419,Mildura,Court 10,20694,Australia
12152420,Mildura,Centre Court,43851,Australia
12152421,Mildura,Court 3,28817,Australia
12152422,Bakersfield,Court 3,20816,USA
12152423,Bakersfield,Court 4,34137,USA
12152424,Bakersfield,Court 3,20816,USA
12152425,Bakersfield,Court 7,20815,USA
12152428,Santo Domingo,Court 3,24356,Dominican Republic
12152429,Santo Domingo,Court 11,19920,Dominican Republic
12152430,Santo Domingo,Court 1,19914,Dominican Republic
12152432,Phoenix,Court 2,24698,USA
12152446,Hinode,Court 2,43811,Japan
12152447,Hinode,Court 1,43803,Japan
12152448,Hinode,Court 3,43804,Japan
12152449,Hinode,Court 4,43808,Japan
12152450,Hinode,Court 2,43811,Japan
12152451,Hinode,Court 1,43803,Japan
12152452,Hinode,Court 3,43804,Japan
12152453,Hinode,Court 4,43808,Japan
12152454,Hinode,Court 1,43803,Japan
12152455,Hinode,Court 4,43808,Japan
12152456,Hinode,Court 1,43803,Japan
12152457,Hinode,Court 2,43811,Japan
12152459,Mildura,Court 5,20646,Australia
12152460,Mildura,Court 3,28817,Australia
12152461,Mildura,Court 3,28817,Australia
12152462,Mildura,Court 5,20646,Australia
12152463,Mildura,Court 4,20653,Australia
12152464,Mildura,Court 12,20650,Australia
12152494,Mildura,Court 13,20652,Australia
12152495,Mildura,Court 5,20646,Australia
12152496,Mildura,Court 10,20694,Australia
12152497,Mildura,Court 13,20652,Australia
12152498,Mildura,Court 6,20654,Australia
12152499,Mildura,Court 6,20654,Australia
12152500,Mildura,Court 12,20650,Australia
12152501,Mildura,Centre Court,43851,Australia
12152507,Heraklion,Center Court,28513,Greece
12152512,Karaganda,Court 6,33337,Kazakhstan
12152513,Karaganda,Court 4,33338,Kazakhstan
12152515,Karaganda,Court 6,33337,Kazakhstan
12152516,Heraklion,Court Clay 12,27792,Greece
12152517,Rovinj,Eden 10,20619,Croatia
12152518,Karaganda,Court 6,33337,Kazakhstan
12152519,Heraklion,Clay 7,24218,Greece
12152520,Karaganda,Court 6,33337,Kazakhstan
12152521,Rovinj,Eden 10,20619,Croatia
12152522,Heraklion,Clay 10,24243,Greece
12152523,Karaganda,Court 5,33336,Kazakhstan
12152524,Rovinj,Villas Rubin 4,20616,Croatia
12152525,Heraklion,Clay 10,24243,Greece
12152526,Karaganda,Court 6,33337,Kazakhstan
12152529,Monastir,Centre Court,34777,Tunisia
12152530,Aktobe,Court 1,20375,Kazakhstan
12152531,Monastir,Court 2,23360,Tunisia
12152532,Monastir,Court 1,23881,Tunisia
12152533,Aktobe,Court 4,20376,Kazakhstan
12152535,Monastir,Centre Court,34777,Tunisia
12152536,Aktobe,Court 4,20376,Kazakhstan
12152537,Monastir,Court 1,23881,Tunisia
12152538,Aktobe,Court 1,20375,Kazakhstan
12152539,Monastir,Court 3,23363,Tunisia
12152540,Aktobe,Court 2,20377,Kazakhstan
12152541,Monastir,Court 1,23881,Tunisia
12152542,Monastir,Court 3,23363,Tunisia
12152543,Aktobe,Court 3,24571,Kazakhstan
12152545,Monastir,Court 3,23363,Tunisia
12152546,Aktobe,Court 1,20375,Kazakhstan
12152548,Aktobe,Court 4,20376,Kazakhstan
12152549,Aktobe,Court 2,20377,Kazakhstan
12152550,Trimbach,Court 2,31602,Switzerland
12152552,Trimbach,Court 1,31603,Switzerland
12152553,Antalya,Court 1,17286,Turkey
12152554,Trimbach,Court 3,31604,Switzerland
12152555,Antalya,Court 4,18123,Turkey
12152556,Trimbach,Court 2,31602,Switzerland
12152557,Antalya,Court 3,18122,Turkey
12152559,Monastir,Court 4,23364,Tunisia
12152560,Antalya,Court 5,18121,Turkey
12152562,Trimbach,Court 1,31603,Switzerland
12152563,Monastir,Court 6,23890,Tunisia
12152564,Antalya,Court 2,31437,Turkey
12152565,Monastir,Court 6,23890,Tunisia
12152566,Solarino,Court 4,20446,Italy
12152567,Antalya,Court 20,28269,Turkey
12152568,Monastir,Court 5,23362,Tunisia
12152569,Solarino,Court 3,20445,Italy
12152570,Antalya,Court 4,18123,Turkey
12152571,Monastir,Court 4,23364,Tunisia
12152572,Solarino,Court 3,20445,Italy
12152573,Antalya,Court 5,18121,Turkey
12152574,Monastir,Court 5,23362,Tunisia
12152575,Solarino,Court 2,20444,Italy
12152576,Antalya,Court 22,28265,Turkey
12152578,Monastir,Court 4,23364,Tunisia
12152579,Solarino,Court 4,20446,Italy
12152581,Monastir,Court 3,23363,Tunisia
12152583,Solarino,Court 4,20446,Italy
12152584,Monastir,Court 5,23362,Tunisia
12152585,Solarino,Court 2,20444,Italy
12152587,Solarino,Court 2,20444,Italy
12152588,Antalya,Court 1,17286,Turkey
12152589,Monastir,Court 6,23890,Tunisia
12152590,Antalya,Court 2,31437,Turkey
12152591,Gonesse,Court 4,20793,France
12152592,Sao Joao da Boa Vista,Court 1,43839,Brazil
12152593,Antalya,Court 4,18123,Turkey
12152594,Gonesse,Court 3,20792,France
12152595,Sao Joao da Boa Vista,Court 3,43840,Brazil
12152596,Antalya,Court 5,18121,Turkey
12152597,Gonesse,Court 2,20794,France
12152598,Sao Joao da Boa Vista,Court 1,43839,Brazil
12152599,Antalya,Court 22,28265,Turkey
12152600,Gonesse,Court 3,20792,France
12152601,Sao Joao da Boa Vista,Court 3,43840,Brazil
12152602,Antalya,Court 21,28266,Turkey
12152603,Gonesse,Court 4,20793,France
12152604,Heraklion,Center Court,28513,Greece
12152605,Sao Joao da Boa Vista,Court 1,43839,Brazil
12152606,Antalya,Court 5,18121,Turkey
12152607,Gonesse,Court 2,20794,France
12152608,Sao Joao da Boa Vista,Court 2,43842,Brazil
12152610,Gonesse,Court 2,20794,France
12152612,Antalya,Court 20,28269,Turkey
12152614,Creteil,Court Central,38555,France
12152615,Rovinj,Eden 1,20614,Croatia
12152616,Les Franqueses Del Valles,Centre Court,33428,Spain
12152617,Creteil,Court 2,34082,France
12152619,Les Franqueses Del Valles,Centre Court,33428,Spain
12152620,Creteil,Court Central,38555,France
12152621,Les Franqueses Del Valles,Court 3,21756,Spain
12152624,Creteil,Court Central,38555,France
12152627,Creteil,Court 2,34082,France
12152630,Creteil,Court 2,34082,France
12152633,Creteil,Court 2,34082,France
12152635,Larnaca,Court 1,39130,Cyprus
12152637,Creteil,Court 2,34082,France
12152639,Larnaca,Court 2,39124,Cyprus
12152640,Creteil,Court Central,38555,France
12152641,Larnaca,Court 5,39123,Cyprus
12152642,Larnaca,Court 6,39288,Cyprus
12152643,Rovinj,Eden 12,20706,Croatia
12152644,Larnaca,Court 3,39131,Cyprus
12152645,Rovinj,Eden 1,20614,Croatia
12152646,Larnaca,Court 3,39131,Cyprus
12152648,Heraklion,Hard Court 20,32153,Greece
12152649,Heraklion,Hard Court 21,32154,Greece
12152650,Heraklion,Hard Court 4,27697,Greece
12152953,Aktobe,Court 4,20376,Kazakhstan
12152954,Aktobe,Court 4,20376,Kazakhstan
12153225,Indore,Court 4,31593,India
12153356,New Delhi,Court 7,31554,India
12153357,New Delhi,Court 2,31551,India
12153358,New Delhi,COURT 6,31552,India
12153359,New Delhi,Court 2,31551,India
12153360,New Delhi,Court 1,31550,India
12153361,New Delhi,Court 2,31551,India
12153398,Karaganda,Court 4,33338,Kazakhstan
12153444,Indore,Court 4,31593,India
12153585,Vale de Lobo,Court 6,28665,Portugal
12153630,Indore,Court 4,31593,India
12153631,Indore,Court 4,31593,India
12153632,Indore,Court 2,19926,India
12153633,Indore,Court 3,19925,India
12153634,Indore,Court 2,19926,India
12153635,Indore,COURT 1,19841,India
12153636,Indore,Court 3,19925,India
12153691,Ricany,Court 3,18168,Czech Republic
12153855,Monastir,Court 2,23360,Tunisia
12153856,Monastir,Court 2,23360,Tunisia
12153857,Monastir,Court 3,23363,Tunisia
12153858,Monastir,Court 1,23881,Tunisia
12153859,Monastir,Court 2,23360,Tunisia
12153860,Monastir,Centre Court,34777,Tunisia
12153861,Monastir,Centre Court,34777,Tunisia
12153866,Sharm El Sheikh,Court 3,17612,Egypt
12153867,Sharm El Sheikh,Court 5,33931,Egypt
12153868,Sharm El Sheikh,Court 4,28799,Egypt
12153869,Sharm El Sheikh,Court 6,33930,Egypt
12153870,Sharm El Sheikh,Court 5,33931,Egypt
12153871,Sharm El Sheikh,Court 3,17612,Egypt
12153872,Sharm El Sheikh,Court 5,33931,Egypt
12153883,Antalya,Court 21,28266,Turkey
12153884,Antalya,Court 4,18123,Turkey
12153885,Antalya,Court 22,28265,Turkey
12153886,Antalya,Court 1,17286,Turkey
12153891,Antalya,Court 21,28266,Turkey
12153892,Antalya,Court 20,28269,Turkey
12153893,Antalya,Court 21,28266,Turkey
12153894,Antalya,Court 21,28266,Turkey
12153895,Antalya,Court 3,18122,Turkey
12153896,Antalya,Court 22,28265,Turkey
12153897,Antalya,Court 1,17286,Turkey
12153898,Antalya,Court 20,28269,Turkey
12153899,Antalya,Court 3,18122,Turkey
12153900,Antalya,Court 2,31437,Turkey
12153901,Antalya,Court 3,18122,Turkey
12153902,Antalya,Court 2,31437,Turkey
12153909,Punta del Este,Court 5,41795,Uruguay
12153910,Larnaca,Court 5,39123,Cyprus
12153914,Punta del Este,Court 6,28618,Uruguay
12153917,Les Franqueses Del Valles,Centre Court,33428,Spain
12153926,Gonesse,Court 2,20794,France
12154093,Solarino,Court 3,20445,Italy
12154094,Punta del Este,Court 9,28619,Uruguay
12154106,Punta del Este,Court 8,43859,Uruguay
12154110,Aktobe,Court 3,24571,Kazakhstan
12154111,Aktobe,Court 1,20375,Kazakhstan
12154112,Aktobe,Court 4,20376,Kazakhstan
12154113,Aktobe,Court 2,20377,Kazakhstan
12154114,Aktobe,Court 4,20376,Kazakhstan
12154115,Aktobe,Court 2,20377,Kazakhstan
12154116,Aktobe,Court 1,20375,Kazakhstan
12154118,Aktobe,Court 2,20377,Kazakhstan
12154119,Karaganda,Court 5,33336,Kazakhstan
12154121,Karaganda,Court 7,33335,Kazakhstan
12154123,Karaganda,Court 4,33338,Kazakhstan
12154124,Karaganda,Court 4,33338,Kazakhstan
12154125,Karaganda,Court 4,33338,Kazakhstan
12154126,Karaganda,Court 5,33336,Kazakhstan
12154127,Karaganda,Court 4,33338,Kazakhstan
12154128,Karaganda,Court 5,33336,Kazakhstan
12154150,Larnaca,Court 8,43822,Cyprus
12154152,Larnaca,Court 4,39122,Cyprus
12154153,Larnaca,Court 5,39123,Cyprus
12154154,Larnaca,Court 1,39130,Cyprus
12154155,Larnaca,Court 6,39288,Cyprus
12154156,Larnaca,Court 7,39284,Cyprus
12154157,Larnaca,Court 9,43852,Cyprus
12154195,Creteil,Court Central,38555,France
12154209,Heraklion,Court Clay 12,27792,Greece
12154210,Heraklion,Clay 7,24218,Greece
12154211,Heraklion,Clay 11,28652,Greece
12154212,Heraklion,Court Clay 12,27792,Greece
12154213,Rovinj,Villas Rubin 4,20616,Croatia
12154214,Rovinj,Villas Rubin 6,20620,Croatia
12154215,Sharm El Sheikh,Court 1,28802,Egypt
12154216,Rovinj,Eden 12,20706,Croatia
12154217,Rovinj,Eden 1,20614,Croatia
12154218,Rovinj,Eden 12,20706,Croatia
12154219,Heraklion,Clay 11,28652,Greece
